traitGene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	candidate_snp	SNP.PP.H4	hypr_posterior	hypr_regional_prob	hypr_candidate_snp	hypr_posterior_explainedBySnp
ENSG00000266472.5	2772	3.30671146030462e-10	0.0210318910871428	1.53667397335045e-08	0.97737911181238	0.00158898140306506	rs1811698	0.167179492690419	0	0.0103	rs1811698	0.1843
ENSG00000266490.1	4317	7.06980188743126e-05	0.237281619389679	0.000219737882444579	0.737474645953142	0.0249532987558602	rs117487556	0.110487089874723	1e-04	0.0202	rs117487556	0.106
ENSG00000266718.1	5638	0.000119325291341831	0.400497952882727	0.000170235267327601	0.571341998434605	0.0278704881239987	rs117487556	0.115941194490915	1e-04	0.0112	rs117487556	0.1136
ENSG00000266826.2	4078	0.0147336135551237	0.69208551316887	0.00519779740298167	0.24411349680845	0.0438695790645748	rs2189681	0.322075735811273	6e-04	0.0098	rs2189681	0.2957
ENSG00000267107.6	4442	1.49331181034563e-20	0.00173913798560929	3.68824479300888e-18	0.428970379351112	0.56929048266328	rs2079811	0.684370344987586	0.1538	0.9999	rs2191139	0.5922
ENSG00000267152.1	4593	7.17181142241018e-28	0.40225516621289	1.02227141534275e-27	0.573350913758077	0.0243939200290336	rs11083450	0.289954957675508	0	0.0083	rs11083450	0.3046
ENSG00000267213.4	6259	9.69600004233092e-09	3.41723698309808e-06	0.00282924664799831	0.997133447725736	3.38786932811443e-05	rs741446	0.135164024389201	0	0.0036	rs741446	0.174
ENSG00000267390.1	5933	0.0207984340652411	0.560777167811033	0.0133610703323296	0.360202605812515	0.044860721978882	rs2032342	0.134243327265753	3e-04	0.0141	rs61734938	0.1449
ENSG00000267470.5	4612	1.25211443832772e-28	0.0702290497953182	1.64822313161062e-27	0.92445606692359	0.00531488328108602	rs7247241	0.263344824670196	0	0.0116	rs7247241	0.2626
ENSG00000267504.1	7176	3.10115974696557e-05	0.0467524771465576	0.000629243422820234	0.948631107667498	0.00395616016565409	rs8094161	0.0630213251752659	0	0.0096	rs12956892	0.0607
ENSG00000267605.5	4398	1.05333706246254e-27	0.59079952076692	6.66523415725536e-28	0.373806682613353	0.0353937966197293	rs11083450	0.268196295205648	3e-04	0.0103	rs11083450	0.2774
ENSG00000267682.1	4475	1.02297660266417e-27	0.5737708357065	7.00205489048131e-28	0.392700271245799	0.0335288930477034	rs11083450	0.266172993711974	3e-04	0.01	rs11083450	0.2751
ENSG00000267892.1	5608	6.2014782856199e-28	0.347830768493537	1.12883949987742e-27	0.633128561666683	0.0190406698397775	rs11083450	0.275001523100258	0	0.0073	rs11083450	0.2858
ENSG00000268615.1	5626	0.000104733793332189	0.611713020123381	5.48257746872742e-05	0.320149968901243	0.067977451407356	rs1182	0.118240137215439	0.0016	0.0211	rs1182	0.131
ENSG00000268707.1	5486	3.12895092252022e-10	1.82750976869954e-06	0.000171183946738811	0.999824995766662	1.99246393420782e-06	rs2480452	0.441478576575371	0	0.0026	rs2480452	0.506
ENSG00000268996.3	5675	0.18967609905727	0.0244848838201532	0.688142000078185	0.0888219106775333	0.00887510636685813	rs7857270	0.0766032300218938	1e-04	0.003	rs7857270	0.1357
ENSG00000269190.5	5831	8.25515876944654e-29	0.0463018346040331	1.69400146797763e-27	0.950134137497479	0.00356402789849268	rs11083450	0.306709725206448	0	0.0102	rs11083450	0.3271
ENSG00000269486.2	5815	3.17673125247331e-31	0.000178177657318811	1.78255623904288e-27	0.999806608227537	1.52141151380562e-05	rs7247241	0.250492436456591	0	0.0133	rs11083450	0.2505
ENSG00000269858.5	5466	5.43363589562582e-18	0.632811079413203	2.83922617087469e-18	0.330624859044815	0.0365640615419821	rs2079811	0.997638772663336	3e-04	0.0085	rs2079811	0.9977
ENSG00000269973.1	7126	1.32962271291029e-14	0.0123984917107833	1.05839231520622e-12	0.986931052312089	0.0006704559760573	rs113822101	0.0143285700446238	0	0.0077	rs113822101	0.0162
ENSG00000270179.1	5825	3.26856089808797e-06	0.0370478884604233	8.0598781825167e-05	0.91350702405373	0.0493612201431234	rs11606284	0.123849441501327	5e-04	0.3734	rs11606284	0.1298
ENSG00000270604.5	15560	8.8044769270645e-13	7.28677813279682e-05	1.20817941212614e-08	0.999915758047663	1.13620883334358e-05	rs1265095	0.279828220999445	0	0.0408	rs1265095	0.189
ENSG00000270882.2	2036	1.6843594564128e-08	0.716323578479053	5.26679006222385e-09	0.22392604377556	0.0597503556350028	rs1811698	0.370560826585339	8e-04	0.013	rs1811698	0.4493
ENSG00000271119.1	2373	2.38080869094665e-09	0.763727038978151	5.09292434346652e-10	0.163300256040149	0.0729727020916008	rs35033501	0.999995945477663	0.0028	0.0187	rs35033501	1
ENSG00000271133.5	7752	2.77184730728873e-21	9.33774637645653e-06	2.96840323818968e-16	0.999990024367489	6.37886131255434e-07	rs10713532	0.999996522624506	0	0.0658	rs2240046	1
ENSG00000271581.1	15096	1.5489301731568e-10	0.0395272488387943	3.71029104724884e-09	0.946817906908186	0.0136548403878346	rs2844626	0.2036968376819	1e-04	0.0722	rs2844626	0.2485
ENSG00000271590.1	3581	1.60647144855253e-05	0.720475216281144	4.97176746788037e-06	0.222918759201751	0.0565849880351517	rs11681263	0.808675536377347	0.0012	0.0134	rs11681263	0.7974
ENSG00000271781.1	4639	9.98513479962564e-10	0.320307862810976	2.02412810904927e-09	0.649278946852069	0.0304131873143142	rs35033501	0.999995658447172	1e-04	0.0179	rs35033501	1
ENSG00000272030.1	4753	1.92855951657066e-31	1.48600532126522e-23	1.29781466037681e-08	0.999999986915143	1.06713354298835e-10	rs28580554	0.316863411629284	0	0.0023	rs28580554	0.4708
ENSG00000272097.1	6818	5.31401805094322e-05	0.489174097532207	5.22185662302136e-05	0.480660252862228	0.0300602908588244	rs4713266	0.525210428723465	1e-04	0.0089	rs4713266	0.5406
ENSG00000272221.1	15286	9.48083575028322e-33	2.4189251537546e-24	3.9194415324325e-09	0.999999995906123	1.74434171120194e-10	rs2844522	0.0389730993540827	0	0.0112	rs2844522	0.0668
ENSG00000272236.1	13167	1.79718212957449e-10	0.000838349386309313	2.14007509765213e-07	0.998301212364035	0.000860224062425852	rs4713242	0.0311848246968552	0	0.3692	rs4713242	0.1259
ENSG00000272275.1	7764	2.0841641893772e-13	0.194344547329142	8.52501989244072e-13	0.794931988061116	0.0107234646086818	rs113822101	0.0141393255810761	0	0.0099	rs113822101	0.016
ENSG00000272301.1	5408	4.78976949546103e-08	0.633782500779861	2.25930475208746e-08	0.298883966210407	0.0673334625189885	rs11290954	0.05132238582756	0.001	0.0147	rs11290954	0.0522
ENSG00000272501.1	14576	7.00020309830803e-16	1.7884289025873e-07	3.91416244579956e-09	0.999999735523346	8.1719598111144e-08	rs2596546	0.14944875922112	0	0.3444	rs28362361	0.0706
ENSG00000272597.1	5487	0.00127113787905106	0.369980139577909	0.000844027007003174	0.245281702651851	0.382622992884186	rs1283104	0.24919812527022	0.1026	0.2343	rs1283104	0.2503
ENSG00000272636.3	3767	3.60334862542178e-16	0.544644936578242	1.76714792100809e-16	0.266915376072129	0.188439687349628	rs2740358	0.803967766814082	0.0112	0.0768	rs2740358	0.5989
ENSG00000272842.1	7251	1.76715910442628e-08	0.382478454176488	2.7541811710069e-08	0.596085022850195	0.0214364777599131	rs1048169	0.300752036605531	0	0.0089	rs13287517	0.3345
ENSG00000272858.1	1408	0.00331959281813894	0.414191450162969	0.00392793720090579	0.490007097720003	0.0885539220979837	rs9625483	0.419262410393085	0.0036	0.0757	rs9625483	0.3848
ENSG00000272950.1	5999	3.31133992075426e-35	0.000116011462678216	2.85393533279372e-31	0.999864749313529	1.92392237916756e-05	rs6465657	0.119669162998945	0	0.0321	rs6465657	0.1315
ENSG00000273032.1	4370	0.00111422256073437	0.0875168964348648	0.0113181512070898	0.888976010924205	0.0110747188731067	rs2238775	0.230776043247962	0	0.0179	rs2238775	0.2394
ENSG00000273080.1	4477	3.06092905467504e-27	1.12035961533973e-09	2.73209513190763e-18	0.999999998817472	6.21695504465732e-11	rs10175792	0.166833769477329	0	0.0112	rs10175792	0.1771
ENSG00000273226.1	7243	1.44083025348348e-10	0.00311848846376257	4.60508171624094e-08	0.996709480110222	0.000171985231116774	rs1048169	0.307174993562248	0	0.0089	rs1048169	0.3253
ENSG00000273311.1	4308	8.34452012130928e-11	6.55482392056706e-09	0.0125692752473081	0.987347119805872	8.35983085517009e-05	rs2238747	0.0219771527515328	0	0.0017	rs2238747	0.0242
ENSG00000273340.1	13183	8.98995874686286e-13	4.19363100973214e-06	2.1434113409538e-07	0.999857204581124	0.000138387445831748	rs9258275	0.977073817410295	1e-04	0.9949	rs9258275	0.9955
ENSG00000273669.1	6916	0.00413855873406382	0.539401629773379	0.00298936354062772	0.389556644805277	0.0639138031466532	rs10460109	0.130106952815119	0.0013	0.0218	rs10460109	0.1234
ENSG00000273855.1	5192	0.000334653189951992	0.468883344505139	0.000355477850434835	0.498028425505614	0.0323980989488612	rs4924487	0.0399785863370431	1e-04	0.0112	rs4924487	0.0434
ENSG00000274211.4	3908	2.48802387680358e-134	0.711349112503857	8.76327156594691e-135	0.250511926461796	0.0381389610343376	rs11263763	0.858652233603404	3e-04	0.0066	rs11263763	0.9782
ENSG00000274419.6	3488	3.49784239146257e-136	0.0100006559585027	3.46076108375717e-134	0.989463169729249	0.000536174312239208	rs11263763	0.858857900787002	0	0.0098	rs11263763	0.9782
ENSG00000274487.1	3838	2.09410290358372e-134	0.598723451106828	8.68255658444076e-135	0.248089161819863	0.153187387073303	rs11263763	0.683371194068072	0.0055	0.0394	rs11263763	0.925
ENSG00000274512.5	3471	1.19279191638138e-148	3.4103027669081e-15	3.49761296256618e-134	1	1.43825151516458e-15	rs11263763	0.737608444438074	0	0.0751	rs11263763	0.9479
ENSG00000274828.1	5684	1.88301745392111e-24	5.77447770231396e-10	3.26093120424133e-15	0.99999999938715	3.53985716960131e-11	rs7233358	0.996388242354537	0	0.0015	rs978579	0.806
ENSG00000275011.1	5556	5.12703092557225e-12	0.115619923736733	3.87848158053032e-11	0.874628515820814	0.00975156039854068	rs9898040	0.196095987929466	0	0.0122	rs9898040	0.1954
ENSG00000275066.4	3739	1.48881418898794e-149	4.25665791190206e-16	3.49761296256618e-134	1	2.43569211427213e-17	rs11263763	0.832604205563071	0	0.0091	rs11263763	0.9727
ENSG00000275410.4	3658	1.53806119562808e-134	0.439745967346692	6.83141804368199e-135	0.194951277918884	0.365302754734409	rs11263763	0.918453574606128	0.0771	0.1896	rs11263763	0.9902
ENSG00000275549.1	5224	4.48346723434377e-06	5.10993481104643e-07	0.76301698089905	0.0868130451505888	0.150164979489645	rs13295537	0.0344406721741892	0.0202	0.0514	rs13295537	0.0354
ENSG00000275552.1	6274	0.388975110546156	0.186157954272859	0.277853691119355	0.132962773299056	0.0140504707625725	rs55648471	0.024417696754233	1e-04	0.0039	rs55648471	0.0244
ENSG00000275557.1	1658	1.05955705442135e-06	0.799288059445543	1.911317469802e-07	0.144125667839923	0.0565850220257322	rs11585460	0.22999593898567	0.0014	0.013	rs11585460	0.2186
ENSG00000275636.1	5288	1.82331431552133e-07	0.000255459605820324	0.000713027877993602	0.999003924356961	2.74058277942527e-05	rs11070250	0.0406916884861289	0	0.0034	rs11070250	0.1919
ENSG00000276023.4	3697	9.81823134816853e-135	0.280712344483204	2.46279277613381e-134	0.704120139189186	0.0151675163276143	rs11263763	0.860063839276498	0	0.0079	rs11263763	0.9784
ENSG00000276234.4	3483	2.727704734523e-147	7.79876093700643e-14	3.49761296256598e-134	0.999999999999943	5.57314294901202e-15	rs11263763	0.860960097055919	0	0.012	rs11263763	0.9786
ENSG00000276250.1	4349	0.000106726263645347	0.35820229276173	0.000183292907214124	0.615154365729513	0.0263533223378978	rs4795643	0.120462841639675	0	0.0107	rs34441237	0.1107
ENSG00000276846.1	4493	4.37263908344462e-30	0.00245254170488059	1.77779863037519e-27	0.99713774888749	0.000409709407634505	rs7247241	0.260447384381392	0	0.0306	rs7247241	0.2593
ENSG00000276934.1	6768	0.00361691782001793	0.471689655857011	0.00315894095905076	0.411854275841843	0.109680209522077	rs7228257	0.207906274524464	0.0036	0.0545	rs7228257	0.2001
ENSG00000277147.4	1656	1.07154326406809e-06	0.808323804652378	1.64168393462259e-07	0.123773313970104	0.0679016456658605	rs11585460	0.195422509982232	0.0022	0.0133	rs11204674	0.2189
ENSG00000277152.1	5763	1.97870348441241e-05	0.57596292092304	1.30646569093618e-05	0.380243534176945	0.0437606932082606	rs41277720	0.0401534546077852	2e-04	0.0109	rs41277720	0.0472
ENSG00000277288.3	7068	0.000343082250535872	0.539857037592255	0.00025940337475596	0.408132744080609	0.0514077327018446	rs12358699	0.0446349446150291	8e-04	0.0179	rs10900164	0.0547
ENSG00000277399.4	3894	1.04977730268809e-135	0.0300141071617544	3.38347745940771e-134	0.967364979681859	0.00262091315637391	rs11263763	0.818057818766503	0	0.0133	rs11263763	0.9689
ENSG00000277402.1	15097	2.94600784609193e-25	7.51793923009331e-17	3.9186374673055e-09	0.999999996030169	5.11911725135973e-11	rs1058026	0.543668666725014	0	0.0032	rs1058026	0.9588
ENSG00000277427.1	21580	9.98015751802774e-10	0.185690547649845	4.23326008396085e-09	0.787612558218036	0.026696888900841	rs2844626	0.178905796034988	4e-04	0.0302	rs2844626	0.2015
ENSG00000277511.1	5068	0.00019612790263854	0.658272541397236	8.86526658215409e-05	0.297504829291943	0.0439378487423618	rs4795643	0.114069265191014	3e-04	0.0097	rs34441237	0.1032
ENSG00000277548.1	7909	0.003591420890301	0.352569120587458	0.00616742999919287	0.60542320669787	0.032248821825178	rs142449279	0.921741824090162	1e-04	0.016	rs142449279	0.9137
ENSG00000277744.1	4616	1.04322490075386e-19	0.0121495861739323	6.2983509939168e-20	0.00635367692497828	0.981496736901089	rs2079811	0.999903424816403	0.9924	0.9943	rs2079811	1
ENSG00000278053.4	3779	1.79395934461032e-134	0.512909622594149	1.56358484998359e-134	0.447003329910898	0.0400870474949749	rs11263763	0.880947615587634	0	0.0085	rs11263763	0.9831
ENSG00000278292.1	457	0.00828483864003159	0.855722165334054	0.000457200081064404	0.0471347568711986	0.0884010390736513	rs9625483	0.541107797526564	0.0077	0.0204	rs9625483	0.5378
ENSG00000278765.1	4952	1.55360639604519e-42	0.000315813159369747	4.91768514340925e-39	0.999654506938373	2.96799022551103e-05	rs138467395	1	0	0.0186	rs138467395	1
ENSG00000278845.4	3869	2.18648586833428e-134	0.625136597941341	1.1938794134543e-134	0.341307646439136	0.0335557556195492	rs11263763	0.85895219015114	0	0.0057	rs11263763	0.9782
ENSG00000279058.2	2935	1.01014268992859e-18	5.55593294166786e-08	1.81813323024947e-11	0.999999941292105	3.13038188543218e-09	rs6602880	0.325446996312741	0	0.0028	rs1898050	0.8602
ENSG00000279108.1	5416	4.32003333077507e-18	0.503118907424312	3.98386294861846e-18	0.463934949604144	0.0329461429715465	rs2079811	0.997791343555125	1e-04	0.0108	rs2079811	0.9979
ENSG00000279141.3	6099	0.006296469395323	0.001055162327639	0.845236285163406	0.141638921676662	0.00577316143696927	rs4880107	0.27195916247677	0	0.0019	rs7854133	0.3024
ENSG00000279191.1	3732	1.23508481755736e-05	0.553914624465759	8.30051741608987e-06	0.372190274704112	0.0738744494645361	rs11681263	0.892104371621165	0.0014	0.0259	rs11681263	0.895
ENSG00000279207.1	4743	0.0146286772880293	0.491628075370945	0.0133921946088243	0.450043115031109	0.0303079377010929	rs2189681	0.466856844969715	0	0.0086	rs2189681	0.4169
ENSG00000279281.1	5329	0.000492454845002964	0.0152144511463445	0.030800761755644	0.951591305450071	0.0019010268029374	rs2189681	0.258090871959069	0	0.0038	rs60011459	0.9944
ENSG00000279656.1	4495	5.02921292236474e-34	2.26045676378657e-34	0.676707388886915	0.304137343557817	0.0191552675552741	rs8013143	0.268774398409561	2e-04	0.0072	rs8013143	0.2675
ENSG00000279873.2	5781	6.04054980135548e-14	0.476440448537695	4.24415852528843e-14	0.334563444970934	0.188996106491267	rs7572765	0.909254545761666	0.014	0.0873	rs7572765	0.9066
ENSG00000280012.2	3079	1.04664346316374e-11	0.575669256077469	3.51611379171555e-12	0.193160245202894	0.231170498705653	rs6602880	0.296574482512786	0.0262	0.0829	rs6602880	0.395
ENSG00000280046.1	5623	4.01100184083889e-15	9.04522975300666e-05	4.4339448639859e-11	0.999901053593909	8.49406421761962e-06	rs9898040	0.196188949178801	0	0.0166	rs9898040	0.1955
ENSG00000280128.1	16353	1.28481629475865e-19	3.18366228589586e-11	4.03565508556549e-09	0.999999995891372	4.11395896451824e-11	rs2844626	0.0900647474081655	0	0.0016	rs1158763	0.1014
ENSG00000280408.1	7110	3.7000644419122e-16	0.559263499813259	2.64849322545467e-16	0.40027840492811	0.0404580952586272	rs2740358	0.871283729840702	6e-04	0.0144	rs2740358	0.7432
ENSG00000280913.2	1849	1.47324691348784e-11	0.809344863295962	2.5713082105385e-12	0.141208279400101	0.0494468572866335	rs6602880	0.33831140064999	0.0014	0.0116	rs6602880	0.4571
ENSG00000281128.1	6067	0.000114140230467149	0.0864849410562406	0.00119533447993717	0.905707741709603	0.00649784252375304	rs10122495	0.0459083233445586	0	0.0917	rs75597842	0.0431
ENSG00000281406.1	5000	5.70067588935192e-19	0.570098195101654	3.19836701642472e-19	0.319743715157501	0.110158089740846	rs930947	0.117567800725548	0.0039	0.0353	rs4245739	0.1158
ENSG00000281655.1	7093	1.59778637450621e-13	0.327860757198458	3.18347103143051e-13	0.653219359988444	0.0189198828126211	rs11568818	0.999995225612814	0	0.0082	rs11568818	1
ENSG00000281831.1	13466	3.46404129305774e-15	1.61794935454815e-08	2.14100664960922e-07	0.999999721017215	4.87026259874592e-08	rs1611635	0.0209382799373896	0	0.0328	rs1611635	0.03
ENSG00000281920.1	5895	0.000218577040668082	0.198245747881522	0.000861280186927738	0.78114730667961	0.0195270882112718	rs74702681	0.705840265603589	1e-04	0.019	rs74702681	0.6984
ENSG00000282390.1	7581	3.22874078496427e-08	0.420370713991732	4.10772609501377e-08	0.534766652655069	0.0448625599885324	rs34487581	0.0479319699873063	3e-04	0.0195	rs34318754	0.0467
ENSG00000282851.1	6358	0.000673789670471203	0.285972572042762	0.0016330855561615	0.693102243182417	0.0186183095481878	rs11666569	0.187146900974072	0	0.0086	rs11666569	0.1599
ENSG00000284430.1	4853	3.93067198898153e-05	0.013855236614233	0.0027841159354203	0.981371850074335	0.00194949065612201	rs17501397	0.392695670999283	0	0.0128	rs17501397	0.3524
